	NotOutlier_PAM50_LumB_LumB	NotOutlier_PAM50_LumB_not-LumB	Outliers_PAM50_LumB_LumB	Outliers_PAM50_LumB_not-LumB	fisherp_PAM50_LumB_LumB	fisherp_PAM50_LumB_not-LumB	fisherFDR_PAM50_LumB_not-LumB	fisherFDR_PAM50_LumB_LumB
NP_004487	202.0	433.0	2.0	31.0		0.0007944398192824229	0.011765275418896834	
NP_004710	352.0	764.0	8.0	53.0		0.0015773749061896898	0.01962254383299974	
NP_004726	349.0	773.0	8.0	48.0		0.006873128157691989	0.046468322979178446	
NP_004732	202.0	438.0	1.0	30.0		0.00021536335476052732	0.004465200222034933	
NP_004738	489.0	1091.0	11.0	46.0		0.07781660205001978	0.2240829929403347	
NP_004765	436.0	956.0	9.0	39.0		0.07944878940035408	0.22668416058266164	
NP_004808	724.0	1605.0	19.0	57.0		0.31284815528710697	0.493527349574522	
NP_004851	157.0	318.0	7.0	23.0		0.31934591786700794	0.49658290228319735	
NP_005076	450.0	1060.0	16.0	60.0		0.12109641027660886	0.30371760964536576	
NP_005086	299.0	681.0	10.0	30.0		0.5986098875615611	0.7215801357815717	
NP_005110	758.0	1713.0	33.0	114.0		0.03379664232490395	0.12678506319720084	
NP_005119	275.0	588.0	3.0	25.0		0.020649053936737514	0.09464639793794373	
NP_005137	148.0	330.0	4.0	18.0		0.24296996825429612	0.4222875635606563	
NP_005179	162.0	356.0	6.0	28.0		0.12287695797143525	0.3057178714329309	
NP_005349	794.0	1800.0	22.0	95.0		0.005383379439479924	0.04083490257751845	
NP_005372	371.0	834.0	9.0	29.0		0.47431693885106097	0.6224158986610968	
NP_005376	273.0	578.0	10.0	30.0		0.3896997194119227	0.5610954293384628	
NP_005383	309.0	653.0	6.0	34.0		0.02316146062436454	0.10004464241913018	
NP_005426	522.0	1187.0	9.0	37.0		0.1422082611172742	0.3252891460704031	
NP_005535	593.0	1304.0	12.0	40.0		0.22773985233555025	0.4152917265490264	
NP_005564	285.0	633.0	13.0	31.0		1.0	1.0	
NP_005602	292.0	666.0	9.0	33.0		0.23358369218586467	0.4152917265490264	
NP_005624	182.0	419.0	8.0	31.0		0.27700763469277356	0.45647683290209873	
NP_005641	440.0	973.0	8.0	58.0		0.000553170641479414	0.009054529973689355	
NP_005757	293.0	708.0	14.0	35.0		1.0	1.0	
NP_005830	1163.0	2495.0	24.0	253.0		5.378055442743938e-19	8.362876213466824e-17	
NP_006022	309.0	671.0	1.0	39.0		1.1251104592759863e-05	0.0006998187056696635	
NP_006176	707.0	1527.0	19.0	65.0		0.09299968389139023	0.24510933635781662	
NP_006188	961.0	2051.0	19.0	78.0		0.010317018540516597	0.0583380502927393	
NP_006233	187.0	411.0	7.0	27.0		0.25126859858173267	0.42936557230175193	
NP_006258	1230.0	2861.0	37.0	93.0		0.7707573943389912	0.8501346248864923	
NP_006303	862.0	2008.0	37.0	110.0		0.2297931120972284	0.4152917265490264	
NP_006412	226.0	493.0	5.0	24.0		0.14954303238598904	0.3321991648003042	
NP_006428	302.0	659.0	11.0	27.0		0.859240280926878	0.9255133737831333	
NP_006600	252.0	526.0	5.0	25.0		0.07447639612196777	0.22059199232316168	
NP_006608	989.0	2074.0	11.0	63.0		0.0009546484906420952	0.012919818889922734	
NP_006687	171.0	363.0	10.0	24.0		0.8507420247585309	0.9255133737831333	
NP_006717	592.0	1283.0	13.0	39.0		0.3651372602037316	0.5407508948731453	
NP_008998	294.0	616.0	6.0	34.0		0.02292016302516469	0.10004464241913018	
NP_009178	463.0	1081.0	18.0	44.0		1.0	1.0	
NP_009297	200.0	445.0	9.0	36.0		0.1333662306976124	0.3166175400531103	
NP_015559	247.0	558.0	11.0	31.0		0.608888792531857	0.7238081180021771	
NP_036222	420.0	941.0	12.0	35.0		0.5211089729497351	0.6561331602727435	
NP_036234	222.0	478.0	10.0	34.0		0.2430529706667443	0.4222875635606563	
NP_036253	368.0	802.0	9.0	29.0		0.3755966790306661	0.5504167617578061	
NP_036288	495.0	1167.0	9.0	29.0		0.47666078289382185	0.6228634599999101	
NP_036387	240.0	516.0	1.0	27.0		0.0005843107488016906	0.00908603214386629	
NP_036440	254.0	592.0	12.0	29.0		1.0	1.0	
NP_036441	416.0	904.0	5.0	27.0		0.05550762747625605	0.1755510723139245	
NP_036565	713.0	1638.0	25.0	79.0		0.1902986258138481	0.3861213399336145	
NP_037418	289.0	675.0	7.0	30.0		0.19797479109342547	0.39216662439525685	
NP_037450	499.0	1123.0	13.0	53.0		0.05654561930024758	0.17585687602376998	
NP_054706	482.0	1098.0	14.0	38.0		0.6479205043529259	0.7518778987080595	
NP_054749	307.0	677.0	8.0	27.0		0.3546884861048726	0.5380883862371482	
NP_054831	537.0	1184.0	13.0	38.0		0.44456540731818023	0.6017483943215668	
NP_054878	442.0	952.0	17.0	53.0		0.23454115021383237	0.4152917265490264	
NP_054908	351.0	792.0	13.0	37.0		0.5334817384511198	0.6590805041115143	
NP_055144	340.0	742.0	14.0	31.0		1.0	1.0	
NP_055160	737.0	1653.0	32.0	100.0		0.12031801095043447	0.30371760964536576	
NP_055238	400.0	883.0	10.0	55.0		0.005603815587269724	0.04097572685166761	
NP_055315	442.0	976.0	12.0	62.0		0.0061329653045977955	0.042385604660664766	
NP_055412	292.0	630.0	8.0	27.0		0.35362466318216973	0.5380883862371482	
NP_055427	284.0	604.0	4.0	35.0		0.003964466075787025	0.03277905509124353	
NP_055430	196.0	387.0	2.0	26.0		0.0029640252305149534	0.029735866022262917	
NP_055446	304.0	691.0	12.0	35.0		0.5195123597197723	0.6561331602727435	
NP_055456	648.0	1465.0	20.0	66.0		0.15269179608421457	0.3367882878169555	
NP_055464	129.0	280.0	4.0	26.0		0.03930556605158911	0.13890944365959332	
NP_055477	157.0	331.0	6.0	29.0		0.08738292803198505	0.24009912257657995	
NP_055524	168.0	367.0	9.0	30.0		0.3691284285732329	0.5440708117832959	
NP_055527	130.0	301.0	4.0	21.0		0.17541144662223795	0.3717837388158715	
NP_055554	747.0	1686.0	32.0	112.0		0.03172244280256317	0.12611283462806236	
NP_055596	321.0	674.0	2.0	37.0		0.00012867201103902427	0.0033347496194280454	
NP_055625	312.0	719.0	12.0	34.0		0.6241868298296069	0.7325362418000293	
NP_055662	448.0	996.0	12.0	52.0		0.037558544046253535	0.13426100228028565	
NP_055681	951.0	2191.0	23.0	67.0		0.41462699635544775	0.5834796193056301	
NP_055726	292.0	628.0	9.0	45.0		0.02220051956582919	0.09863373692818397	
NP_055750	484.0	1125.0	11.0	42.0		0.16997404470592054	0.36709672155237005	
NP_055756	247.0	566.0	3.0	29.0		0.009360648946078702	0.055983881196739936	
NP_055792	805.0	1784.0	45.0	133.0		0.11079389846790715	0.284767788624125	
NP_055816	665.0	1446.0	18.0	104.0		4.552465704582799e-05	0.001769771042656563	
NP_055820	689.0	1655.0	18.0	53.0		0.5101149227090581	0.6475336365817024	
NP_055831	305.0	640.0	9.0	35.0		0.13470603343414023	0.3168315200324379	
NP_055847	352.0	755.0	12.0	61.0		0.005665454194925103	0.04097572685166761	
NP_055857	435.0	974.0	14.0	44.0		0.3111347726988798	0.493527349574522	
NP_055858	227.0	484.0	6.0	28.0		0.08955465665235779	0.24009912257657995	
NP_055872	334.0	796.0	11.0	30.0		0.8617484724576744	0.9255133737831333	
NP_055885	694.0	1502.0	35.0	152.0		0.0001834178338574752	0.004074496166405342	
NP_055888	396.0	878.0	10.0	36.0		0.19656211097036436	0.39186420840886743	
NP_055889	145.0	342.0	7.0	24.0		0.5417946260651483	0.660776975318671	
NP_055912	409.0	886.0	11.0	43.0		0.09833008548316322	0.25698030743919126	
NP_055927	494.0	1144.0	18.0	51.0		0.5057105899013903	0.647226310532232	
NP_055968	276.0	623.0	8.0	29.0		0.27740875054178993	0.45647683290209873	
NP_055970	302.0	684.0	8.0	38.0		0.06911293061995291	0.2066742444500515	
NP_055972	697.0	1570.0	9.0	44.0		0.03383652812015328	0.12678506319720084	
NP_055987	448.0	975.0	10.0	41.0		0.08929672226670816	0.24009912257657995	
NP_056018	517.0	1159.0	12.0	41.0		0.22804917729598417	0.4152917265490264	
NP_056023	262.0	580.0	10.0	34.0		0.3142071228802423	0.493527349574522	
NP_056056	341.0	769.0	7.0	26.0		0.33669171416940413	0.5185175838766028	
NP_056060	297.0	663.0	5.0	29.0		0.05588281723176375	0.1755510723139245	
NP_056077	245.0	548.0	7.0	24.0		0.42741191608017537	0.5881641854023653	
NP_056079	251.0	550.0	7.0	27.0		0.2547920672552503	0.43300728369608105	
NP_056130	550.0	1206.0	21.0	54.0		0.6115999363583389	0.7238081180021771	
NP_056140	242.0	523.0	6.0	40.0		0.007695927705628606	0.050796430324384335	
NP_056145	311.0	680.0	8.0	30.0		0.21243133258789973	0.4103487231977442	
NP_056182	166.0	368.0	1.0	22.0		0.004251845416029119	0.03390574165089887	
NP_056193	399.0	943.0	19.0	45.0		1.0	1.0	
NP_056262	315.0	715.0	7.0	43.0		0.010997114239811482	0.059355399088284785	
NP_056272	394.0	883.0	8.0	31.0		0.21639771179991318	0.4152917265490264	
NP_056342	252.0	542.0	3.0	32.0		0.0023827003933336644	0.025552407666440333	
NP_056371	734.0	1715.0	30.0	92.0		0.22396501865939944	0.4152917265490264	
NP_056450	293.0	660.0	6.0	37.0		0.01717274969327556	0.08344883054076092	
NP_056969	296.0	659.0	13.0	46.0		0.18896771565077072	0.3861213399336145	
NP_056986	244.0	536.0	6.0	30.0		0.06614757976066193	0.19972715830646467	
NP_057269	225.0	491.0	5.0	27.0		0.07631094759176923	0.22236210659455957	
NP_057332	482.0	1136.0	14.0	44.0		0.3840366208115005	0.558109294730732	
NP_057417	3480.0	7398.0	98.0	571.0		1.656356083079762e-23	5.15126741837806e-21	
NP_057427	348.0	708.0	7.0	31.0		0.07650400451967163	0.22236210659455957	
NP_057572	189.0	389.0	5.0	42.0		0.0009554849982901057	0.012919818889922734	
NP_057591	493.0	1080.0	11.0	55.0		0.009694813942156755	0.05636072403204871	
NP_058519	776.0	1749.0	7.0	49.0		0.0028879641173940648	0.029735866022262917	
NP_060130	189.0	415.0	10.0	23.0		1.0	1.0	
NP_060149	263.0	590.0	3.0	25.0		0.02106308384277006	0.09493650833480417	
NP_060395	672.0	1526.0	32.0	73.0		1.0	1.0	
NP_060414	186.0	419.0	12.0	41.0		0.2742471723840374	0.45610091236061834	
NP_060439	365.0	803.0	9.0	68.0		0.00015811217672474445	0.0037825297662611944	
NP_060493	211.0	481.0	8.0	27.0		0.4501879705240569	0.6034847363490591	
NP_060537	647.0	1495.0	33.0	84.0		0.6802402385070357	0.7864487515824837	
NP_060621	495.0	1038.0	13.0	50.0		0.05380114077498256	0.17249644104143894	
NP_060649	296.0	660.0	11.0	42.0		0.12694340426689876	0.30604185059694194	
NP_060733	306.0	664.0	16.0	46.0		0.39761889518984417	0.5698593382674725	
NP_060783	305.0	654.0	8.0	40.0		0.025676650942032732	0.10938956771194766	
NP_060813	155.0	335.0	8.0	19.0		1.0	1.0	
NP_060952	262.0	588.0	9.0	35.0		0.1785170509690207	0.3726094151098352	
NP_061173	393.0	850.0	12.0	50.0		0.04822028100911356	0.15785797256667702	
NP_061322	422.0	933.0	22.0	59.0		0.5362161471621733	0.6590805041115143	
NP_062536	869.0	1999.0	25.0	66.0		0.6431199187029901	0.7518778987080595	
NP_062552	241.0	532.0	10.0	47.0		0.03558928245927287	0.13021490405686897	
NP_062565	440.0	975.0	7.0	42.0		0.011101513230914744	0.059355399088284785	
NP_062817	395.0	912.0	11.0	37.0		0.3367863406529703	0.5185175838766028	
NP_064578	224.0	494.0	4.0	21.0		0.12486769420831917	0.3059565506807928	
NP_065770	460.0	1049.0	18.0	43.0		1.0	1.0	
NP_065821	327.0	737.0	3.0	24.0		0.032150020901970555	0.12611283462806236	
NP_065859	370.0	822.0	6.0	26.0		0.1742155137635843	0.3717837388158715	
NP_065875	484.0	1076.0	17.0	40.0		1.0	1.0	
NP_065883	495.0	1086.0	16.0	62.0		0.044723492418707	0.14955920583029975	
NP_065899	846.0	2002.0	21.0	56.0		0.7056318123012608	0.8097841093198972	
NP_065905	254.0	545.0	5.0	23.0		0.14745770391894286	0.3317601212727904	
NP_065910	642.0	1433.0	20.0	55.0		0.5244437627519496	0.6576693960316787	
NP_065939	744.0	1660.0	25.0	76.0		0.2254489866866723	0.4152917265490264	
NP_065952	449.0	993.0	12.0	58.0		0.011519241583088776	0.059355399088284785	
NP_065953	613.0	1428.0	14.0	46.0		0.31682709238162465	0.4951418378426395	
NP_065997	195.0	448.0	7.0	30.0		0.19412988668230374	0.3895122242464288	
NP_066576	177.0	406.0	4.0	25.0		0.06154997950608418	0.18766709437639392	
NP_066997	268.0	612.0	12.0	28.0		1.0	1.0	
NP_067051	431.0	945.0	11.0	72.0		0.0003084147950857281	0.00599481257947884	
NP_067643	446.0	1001.0	12.0	42.0		0.2280176261940609	0.4152917265490264	
NP_071349	223.0	479.0	9.0	28.0		0.46719190842711666	0.6162166962133321	
NP_071440	151.0	315.0	4.0	27.0		0.02633744024914602	0.11068843131735692	
NP_071918	249.0	551.0	6.0	32.0		0.047416691472252234	0.15687862816883452	
NP_071934	288.0	665.0	6.0	25.0		0.23437615689719501	0.4152917265490264	
NP_073568	356.0	790.0	18.0	52.0		0.42352822137182033	0.5854101193183828	
NP_073589	79.0	178.0	4.0	19.0		0.235730204758552	0.4152917265490264	
NP_073605	319.0	668.0	12.0	65.0		0.001968032236038641	0.022668815755852494	
NP_073613	161.0	349.0	7.0	23.0		0.4201451644321419	0.5854101193183828	
NP_073744	262.0	598.0	7.0	18.0		1.0	1.0	
NP_075385	332.0	712.0	5.0	52.0		9.07557164689414e-05	0.002565911620167343	
NP_075463	289.0	636.0	4.0	26.0		0.04278353290417837	0.1446269427521682	
NP_076916	266.0	637.0	11.0	34.0		0.6144223252494365	0.7238081180021771	
NP_077003	250.0	554.0	9.0	35.0		0.1779250266649108	0.3726094151098352	
NP_078772	293.0	664.0	18.0	44.0		0.8871811705592957	0.9384807620542209	
NP_078779	287.0	606.0	11.0	35.0		0.26100943964910983	0.4387780309776927	
NP_079031	316.0	644.0	13.0	47.0		0.08682461513491574	0.24009912257657995	
NP_079410	134.0	294.0	7.0	29.0		0.18578183286106298	0.3851876667986039	
NP_079524	466.0	1007.0	8.0	40.0		0.02674636196372378	0.11090824760957461	
NP_109590	335.0	749.0	8.0	40.0		0.03689809566484958	0.1334338110670723	
NP_112179	208.0	445.0	7.0	28.0		0.18929699224224417	0.3861213399336145	
NP_112604	165.0	363.0	6.0	40.0		0.010786938618384966	0.059355399088284785	
NP_114032	169.0	384.0	12.0	28.0		1.0	1.0	
NP_114128	485.0	1109.0	18.0	49.0		0.5891787369385904	0.7157601062027407	
NP_114129	210.0	477.0	8.0	36.0		0.09034136528139028	0.24013815899583227	
NP_115593	387.0	854.0	10.0	50.0		0.020694389259743325	0.09464639793794373	
NP_115812	929.0	2113.0	32.0	79.0		0.753510526743194	0.8399346731796893	
NP_115820	201.0	404.0	8.0	29.0		0.20476953028731726	0.40305901214782064	
NP_116114	359.0	728.0	9.0	84.0		5.693494866308256e-07	5.9022563447395584e-05	
NP_116165	255.0	550.0	4.0	43.0		0.0004611296550331738	0.008435960159724533	
NP_116253	81.0	194.0	5.0	21.0		0.36491947115855916	0.5407508948731453	
NP_150241	461.0	1038.0	15.0	53.0		0.1393765442212201	0.32347839740895107	
NP_203744	315.0	733.0	11.0	33.0		0.6140200045389366	0.7238081180021771	
NP_361013	403.0	946.0	10.0	32.0		0.49355026551254955	0.6369051144166096	
NP_444254	356.0	816.0	7.0	43.0		0.011308686265040996	0.059355399088284785	
NP_444271	169.0	386.0	12.0	30.0		0.863431173179392	0.9255133737831333	
NP_476510	310.0	669.0	14.0	31.0		1.0	1.0	
NP_490597	219.0	518.0	11.0	29.0		0.8599674905312965	0.9255133737831333	
NP_542194	239.0	528.0	4.0	36.0		0.004005157856807891	0.03277905509124353	
NP_542417	710.0	1628.0	16.0	83.0		0.00226311487016534	0.02513674016505074	
NP_543023	279.0	608.0	6.0	27.0		0.1259242395084935	0.3059565506807928	
NP_597677	485.0	1079.0	18.0	57.0		0.2483265708478136	0.4266826714567405	
NP_597734	788.0	1774.0	13.0	57.0		0.0342566997504999	0.12683135264768414	
NP_612429	805.0	1907.0	12.0	47.0		0.14827863941131147	0.3317601212727904	
NP_620147	252.0	588.0	6.0	40.0		0.012144509024292191	0.06091842429927212	
NP_653205	260.0	602.0	8.0	48.0		0.00978610642357116	0.05636072403204871	
NP_653319	181.0	386.0	10.0	24.0		0.8511087587700121	0.9255133737831333	
NP_663719	340.0	779.0	12.0	31.0		0.8659948288453112	0.9255133737831333	
NP_680780	333.0	750.0	14.0	42.0		0.4566464477007424	0.6095152156005618	
NP_683692	512.0	1153.0	16.0	67.0		0.027200501450138796	0.11130731514464691	
NP_689449	326.0	749.0	6.0	24.0		0.3122469397949262	0.493527349574522	
NP_689749	277.0	637.0	5.0	22.0		0.20918420804761056	0.4091162970262137	
NP_733751	425.0	926.0	14.0	63.0		0.015293713532087593	0.07549753822982923	
NP_775266	147.0	309.0	4.0	21.0		0.12006633313236248	0.30371760964536576	
NP_872363	537.0	1257.0	13.0	46.0		0.2460575276024881	0.42513272824652115	
NP_892017	387.0	882.0	12.0	46.0		0.14224862979284508	0.3252891460704031	
NP_898868	466.0	1043.0	13.0	55.0		0.0427569786037454	0.1446269427521682	
NP_909122	151.0	325.0	8.0	28.0		0.2672954744505067	0.4469295298607935	
NP_940890	662.0	1552.0	11.0	60.0		0.00783996352273456	0.050796430324384335	
NP_958431	414.0	941.0	7.0	27.0		0.25896476759174214	0.43770675391865116	
NP_976226	238.0	526.0	4.0	28.0		0.02923394867254557	0.11807477970339834	
NP_976324	306.0	698.0	15.0	37.0		0.8779908575627695	0.9319288624642366	
NP_982284	382.0	891.0	6.0	24.0		0.31300867879416794	0.493527349574522	
NP_998754	401.0	948.0	11.0	28.0		1.0	1.0	
NP_000290	192.0	465.0	9.0	15.0	0.3707410410531587			0.6642113584245499
NP_000415	428.0	1009.0	13.0	20.0	0.2506090412131018			0.6171128085061017
NP_000480	774.0	1776.0	38.0	84.0	0.8408448120859342			0.9401583107207837
NP_000499	216.0	492.0	12.0	11.0	0.037805013966614336			0.269082746468255
NP_001003408	429.0	1025.0	12.0	16.0	0.1441869189296932			0.47052999008851537
NP_001005743	200.0	483.0	10.0	18.0	0.5263195236000684			0.7618779187786848
NP_001026902	144.0	323.0	8.0	17.0	1.0			1.0
NP_001032895	180.0	421.0	9.0	13.0	0.3439951554705731			0.6453242451463463
NP_001035919	290.0	690.0	13.0	24.0	0.4676577032924132			0.7301494464307354
NP_001041648	346.0	823.0	21.0	27.0	0.05262497789905157			0.27686271282131103
NP_001074295	404.0	921.0	9.0	18.0	0.8330831317725711			0.9377028739021498
NP_001078927	792.0	1837.0	46.0	71.0	0.03991788393709578			0.27584996611342183
NP_001096123	166.0	385.0	10.0	14.0	0.25916101715611106			0.6191469403637895
NP_001104026	1015.0	2329.0	29.0	62.0	0.7305981925033481			0.8754712166634315
NP_001106189	636.0	1509.0	37.0	36.0	0.00023920125507197627			0.01929556790913942
NP_001121902	314.0	680.0	11.0	21.0	0.704285667229686			0.8607935932807272
NP_001122321	184.0	434.0	10.0	20.0	0.6855561258022138			0.8607935932807272
NP_001123617	345.0	806.0	12.0	16.0	0.1488976115796186			0.47052999008851537
NP_001124427	187.0	449.0	10.0	16.0	0.38105291505212563			0.668223227845032
NP_001127853	324.0	727.0	13.0	29.0	1.0			1.0
NP_001127910	509.0	1207.0	20.0	25.0	0.0464817235828215			0.27686271282131103
NP_001128659	210.0	484.0	10.0	16.0	0.3892423887537959			0.6728332719887044
